P0816,;Downshift Switch Circuit
P0817,;Starter Disable Circuit/Open
P0818,;Driveline Disconnect Switch Input Circuit
P0819,;Up and Down Shift Switch to Transmission Range Correlation
P081A,;Starter Disable Circuit Low
P081B,;Starter Disable Circuit High
P081C,;Park Input Circuit
P081D,;Neutral Input Circuit
P081E,;Excessive Clutch B Slippage
P0820,;Gear Lever X-Y Position Sensor Circuit
P0821,;Gear Lever X Position Circuit
P0822,;Gear Lever Y Position Circuit
P0823,;Gear Lever X Position Circuit Intermittent
P0824,;Gear Lever Y Position Circuit Intermittent
P0825,;Gear Lever Push-Pull Switch (Shift Anticipate)
P0826,;Up and Down Shift Switch Circuit
P0827,;Up and Down Shift Switch Circuit Low
P0828,;Up and Down Shift Switch Circuit High
P0829,;5-6 Shift
P0830,;Clutch Pedal Switch A Circuit
P0831,;Clutch Pedal Switch A Circuit Low
P0832,;Clutch Pedal Switch A Circuit High
P0833,;Clutch Pedal Switch B Circuit
P0834,;Clutch Pedal Switch B Circuit Low
P0835,;Clutch Pedal Switch B Circuit High
P0836,;Four Wheel Drive (4WD) Switch Circuit
P0837,;Four Wheel Drive (4WD) Switch Circuit Range/Performance
P0838,;Four Wheel Drive (4WD) Switch Circuit Low
P0839,;Four Wheel Drive (4WD) Switch Circuit High
P083A,;Transmission Fluid Pressure Sensor/Switch G Circuit
P083B,;Transmission Fluid Pressure Sensor/Switch G Circuit Range/Performance
P083C,;Transmission Fluid Pressure Sensor/Switch G Circuit Low
P083D,;Transmission Fluid Pressure Sensor/Switch G Circuit High
P083E,;Transmission Fluid Pressure Sensor/Switch G Circuit Intermittent
P083F,;Clutch Pedal Switch A/B Correlation
P0840,;Transmission Fluid Pressure Sensor/Switch A Circuit
P0841,;Transmission Fluid Pressure Sensor/Switch A Circuit Range/Performance
P0842,;Transmission Fluid Pressure Sensor/Switch A Circuit Low
P0843,;Transmission Fluid Pressure Sensor/Switch A Circuit High
P0844,;Transmission Fluid Pressure Sensor/Switch A Circuit Intermittent
P0845,;Transmission Fluid Pressure Sensor/Switch B Circuit
P0846,;Transmission Fluid Pressure Sensor/Switch B Circuit Range/Performance
P0847,;Transmission Fluid Pressure Sensor/Switch B Circuit Low
P0848,;Transmission Fluid Pressure Sensor/Switch B Circuit High
P0849,;Transmission Fluid Pressure Sensor/Switch B Circuit Intermittent
P084A,;Transmission Fluid Pressure Sensor/Switch H Circuit
P084B,;Transmission Fluid Pressure Sensor/Switch H Circuit Range/Performance
P084C,;Transmission Fluid Pressure Sensor/Switch H Circuit Low
P084D,;Transmission Fluid Pressure Sensor/Switch H Circuit High
P084E,;Transmission Fluid Pressure Sensor/Switch H Circuit Intermittent
P0850,;Park/Neutral Switch Input Circuit
P0851,;Park/Neutral Switch Input Circuit Low
P0852,;Park/Neutral Switch Input Circuit High
P0853,;Drive Switch Input Circuit
P0854,;Drive Switch Input Circuit Low
P0855,;Drive Switch Input Circuit High
P0856,;Traction Control Input Signal
P0857,;Traction Control Input Signal Range/Performance
P0858,;Traction Control Input Signal Low
P0859,;Traction Control Input Signal High
P085A,;Gear Shift Module B Communication Circuit
P085B,;Gear Shift Module B Communication Circuit Low
P085C,;Gear Shift Module B Communication Circuit High
P0860,;Gear Shift Module A Communication Circuit
P0861,;Gear Shift Module A Communication Circuit Low
P0862,;Gear Shift Module A Communication Circuit High
P0863,;TCM Communication Circuit
P0864,;TCM Communication Circuit Range/Performance
P0865,;TCM Communication Circuit Low
P0866,;TCM Communication Circuit High
P0867,;Transmission Fluid Pressure
P0868,;Transmission Fluid Pressure Low
P0869,;Transmission Fluid Pressure High
P0870,;Transmission Fluid Pressure Sensor/Switch C Circuit
P0871,;Transmission Fluid Pressure Sensor/Switch C Circuit Range/Performance
P0872,;Transmission Fluid Pressure Sensor/Switch C Circuit Low
P0873,;Transmission Fluid Pressure Sensor/Switch C Circuit High
P0874,;Transmission Fluid Pressure Sensor/Switch C Circuit Intermittent
P0875,;Transmission Fluid Pressure Sensor/Switch D Circuit
P0876,;Transmission Fluid Pressure Sensor/Switch D Circuit Range/Performance
P0877,;Transmission Fluid Pressure Sensor/Switch D Circuit Low
P0878,;Transmission Fluid Pressure Sensor/Switch D Circuit High
P0879,;Transmission Fluid Pressure Sensor/Switch D Circuit Intermittent
P0880,;TCM Power Input Signal
P0881,;TCM Power Input Signal Range/Performance
P0882,;TCM Power Input Signal Low
P0883,;TCM Power Input Signal High
P0884,;TCM Power Input Signal Intermittent
P3407,;Cylinder 1 Exhaust Valve Control Circuit Low
P3408,;Cylinder 1 Exhaust Valve Control Circuit High
P3409,;Cylinder 2 Deactivation/Intake Valve Control Circuit/Open
P3410,;Cylinder 2 Deactivation/Intake Valve Control Circuit Performance
P3411,;Cylinder 2 Deactivation/Intake Valve Control Circuit Low
P3412,;Cylinder 2 Deactivation/Intake Valve Control Circuit High
P3413,;Cylinder 2 Exhaust Valve Control Circuit/Open
P3414,;Cylinder 2 Exhaust Valve Control Circuit Performance
P3415,;Cylinder 2 Exhaust Valve Control Circuit Low
P3416,;Cylinder 2 Exhaust Valve Control Circuit High
P3417,;Cylinder 3 Deactivation/Intake Valve Control Circuit/Open
P3418,;Cylinder 3 Deactivation/Intake Valve Control Circuit Performance
P3419,;Cylinder 3 Deactivation/Intake Valve Control Circuit Low
P3420,;Cylinder 3 Deactivation/Intake Valve Control Circuit High
P3421,;Cylinder 3 Exhaust Valve Control Circuit/Open
P3422,;Cylinder 3 Exhaust Valve Control Circuit Performance
P3423,;Cylinder 3 Exhaust Valve Control Circuit Low
P3424,;Cylinder 3 Exhaust Valve Control Circuit High
P3425,;Cylinder 4 Deactivation/Intake Valve Control Circuit/Open
P3426,;Cylinder 4 Deactivation/Intake Valve Control Circuit Performance
P3427,;Cylinder 4 Deactivation/Intake Valve Control Circuit Low
P3428,;Cylinder 4 Deactivation/Intake Valve Control Circuit High
P3429,;Cylinder 4 Exhaust Valve Control Circuit/Open
P3430,;Cylinder 4 Exhaust Valve Control Circuit Performance
P3431,;Cylinder 4 Exhaust Valve Control Circuit Low
P3432,;Cylinder 4 Exhaust Valve Control Circuit High
P3433,;Cylinder 5 Deactivation/Intake Valve Control Circuit/Open
P3434,;Cylinder 5 Deactivation/Intake Valve Control Circuit Performance
P3435,;Cylinder 5 Deactivation/Intake Valve Control Circuit Low
P3436,;Cylinder 5 Deactivation/Intake Valve Control Circuit High
P3437,;Cylinder 5 Exhaust Valve Control Circuit/Open
P3438,;Cylinder 5 Exhaust Valve Control Circuit Performance
P3439,;Cylinder 5 Exhaust Valve Control Circuit Low
P3440,;Cylinder 5 Exhaust Valve Control Circuit High
P3441,;Cylinder 6 Deactivation/Intake Valve Control Circuit/Open
P3442,;Cylinder 6 Deactivation/Intake Valve Control Circuit Performance
P3443,;Cylinder 6 Deactivation/Intake Valve Control Circuit Low
P3444,;Cylinder 6 Deactivation/Intake Valve Control Circuit High
P3445,;Cylinder 6 Exhaust Valve Control Circuit/Open
P3446,;Cylinder 6 Exhaust Valve Control Circuit Performance
P3447,;Cylinder 6 Exhaust Valve Control Circuit Low
P3448,;Cylinder 6 Exhaust Valve Control Circuit High
P3449,;Cylinder 7 Deactivation/Intake Valve Control Circuit/Open
P3450,;Cylinder 7 Deactivation/Intake Valve Control Circuit Performance
P3451,;Cylinder 7 Deactivation/Intake Valve Control Circuit Low
P3452,;Cylinder 7 Deactivation/Intake Valve Control Circuit High
P3453,;Cylinder 7 Exhaust Valve Control Circuit/Open
P3454,;Cylinder 7 Exhaust Valve Control Circuit Performance
P3455,;Cylinder 7 Exhaust Valve Control Circuit Low
P3456,;Cylinder 7 Exhaust Valve Control Circuit High
P3457,;Cylinder 8 Deactivation/Intake Valve Control Circuit/Open
P3458,;Cylinder 8 Deactivation/Intake Valve Control Circuit Performance
P3459,;Cylinder 8 Deactivation/Intake Valve Control Circuit Low
P3460,;Cylinder 8 Deactivation/Intake Valve Control Circuit High
P3461,;Cylinder 8 Exhaust Valve Control Circuit/Open
P3462,;Cylinder 8 Exhaust Valve Control Circuit Performance
P3463,;Cylinder 8 Exhaust Valve Control Circuit Low
P3464,;Cylinder 8 Exhaust Valve Control Circuit High
P3465,;Cylinder 9 Deactivation/Intake Valve Control Circuit/Open
P3466,;Cylinder 9 Deactivation/Intake Valve Control Circuit Performance
P3467,;Cylinder 9 Deactivation/Intake Valve Control Circuit Low
P3468,;Cylinder 9 Deactivation/Intake Valve Control Circuit High
P3469,;Cylinder 9 Exhaust Valve Control Circuit/Open
P3470,;Cylinder 9 Exhaust Valve Control Circuit Performance
P3471,;Cylinder 9 Exhaust Valve Control Circuit Low
P3472,;Cylinder 9 Exhaust Valve Control Circuit High
P3473,;Cylinder 10 Deactivation/Intake Valve Control Circuit/Open
P3474,;Cylinder 10 Deactivation/Intake Valve Control Circuit Performance
P3475,;Cylinder 10 Deactivation/Intake Valve Control Circuit Low
P3476,;Cylinder 10 Deactivation/Intake Valve Control Circuit High
P3477,;Cylinder 10 Exhaust Valve Control Circuit/Open
P3478,;Cylinder 10 Exhaust Valve Control Circuit Performance
P3479,;Cylinder 10 Exhaust Valve Control Circuit Low
P3480,;Cylinder 10 Exhaust Valve Control Circuit High
P3481,;Cylinder 11 Deactivation/Intake Valve Control Circuit/Open
P3482,;Cylinder 11 Deactivation/Intake Valve Control Circuit Performance
P3483,;Cylinder 11 Deactivation/Intake Valve Control Circuit Low
P3484,;Cylinder 11 Deactivation/Intake Valve Control Circuit High
P3485,;Cylinder 11 Exhaust Valve Control Circuit/Open
P3486,;Cylinder 11 Exhaust Valve Control Circuit Performance
P3487,;Cylinder 11 Exhaust Valve Control Circuit Low
P3488,;Cylinder 11 Exhaust Valve Control Circuit High
P3489,;Cylinder 12 Deactivation/Intake Valve Control Circuit/Open
P3490,;Cylinder 12 Deactivation/Intake Valve Control Circuit Performance
P3491,;Cylinder 12 Deactivation/Intake Valve Control Circuit Low
P3492,;Cylinder 12 Deactivation/Intake Valve Control Circuit High
P3493,;Cylinder 12 Exhaust Valve Control Circuit/Open
P3494,;Cylinder 12 Exhaust Valve Control Circuit Performance
P3495,;Cylinder 12 Exhaust Valve Control Circuit Low
P3496,;Cylinder 12 Exhaust Valve Control Circuit High
P3497,;Cylinder Deactivation System Bank 2
